t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
66.483,3009,200,1201,3009
66.588,3044,280,1161,3044
66.694,3009,240,1201,3009
66.800,2929,200,1201,2929
66.905,3084,280,1161,3084
67.011,3009,280,1161,3009
67.116,3165,320,1161,3165
67.222,3009,200,1201,3009
67.328,3044,240,1201,3044
67.433,3205,240,1360,3205
67.539,3009,200,1241,3009
67.644,3285,320,1280,3285
67.750,3009,200,1241,3009
67.856,3124,280,1161,3124
67.963,3044,240,1201,3044
68.069,2969,200,1241,2969
68.174,3084,240,1201,3084
68.280,3009,240,1201,3009
68.385,3165,320,1161,3165
68.491,3009,200,1201,3009
68.596,3124,280,1201,3124
68.702,3009,200,1201,3009
68.809,2929,200,1241,2929
68.914,3084,280,1201,3084
69.020,3009,240,1161,3009
69.125,3124,320,1161,3124
69.231,3009,200,1201,3009
69.336,3084,280,1201,3084
69.442,3049,240,1201,3049
69.547,2969,200,1241,2969
69.653,3124,320,1161,3124
69.759,2969,200,1161,2969
69.865,3124,320,1161,3124
69.970,3009,240,1201,3009
70.076,3049,240,1161,3049
70.181,3049,240,1201,3049
70.287,3009,200,1201,3009
70.393,3165,360,1161,3165
70.498,3009,200,1201,3009
70.604,3124,280,1161,3124
70.710,3044,240,1201,3044
70.816,3009,240,1201,3009
70.922,3049,240,1201,3049
71.029,3009,200,1201,3009
71.135,3205,360,1161,3205
71.241,3009,200,1241,3009
71.346,3084,280,1161,3084
71.452,3044,240,1201,3044
71.558,3009,200,1201,3009
71.663,3084,240,1201,3084
71.769,3044,240,1201,3044
71.874,3285,320,1280,3285
71.981,3009,200,1241,3009
72.087,3084,280,1201,3084
72.192,3009,200,1201,3009
72.298,3009,240,1201,3009
72.404,3124,280,1161,3124
72.509,3009,240,1201,3009
72.615,3124,320,1161,3124
72.720,3009,240,1201,3009
72.826,3009,240,1161,3009
72.931,3009,240,1201,3009
73.037,3049,240,1201,3049
73.142,3165,320,1161,3165
73.248,3009,200,1201,3009
73.354,3124,280,1161,3124
73.459,3004,240,1201,3004
73.564,3004,240,1201,3004
73.670,3044,240,1201,3044
73.776,3044,280,1201,3044
73.881,3165,360,1161,3165
73.987,3009,200,1201,3009
74.092,3124,280,1161,3124
74.198,3245,240,1360,3245
74.304,2969,160,1201,2969
74.409,3124,240,1241,3124
74.515,3165,280,1241,3165
74.621,3165,320,1161,3165
74.727,3009,200,1241,3009
74.832,3009,280,1161,3009
74.937,3009,200,1201,3009
75.043,2969,200,1201,2969
75.149,3124,280,1161,3124
75.255,3044,280,1161,3044
75.360,3165,320,1161,3165
75.466,3049,200,1241,3049
75.572,3089,240,1201,3089
75.678,3009,200,1201,3009
75.783,2969,200,1201,2969
75.889,3124,280,1161,3124
75.994,3009,240,1161,3009
76.100,3124,320,1161,3124
76.205,3009,200,1241,3009
76.311,3049,240,1201,3049
76.416,3004,240,1201,3004
76.522,3049,200,1241,3049
76.628,3165,320,1161,3165
76.733,3049,200,1241,3049
76.840,3165,320,1241,3165
76.946,3084,240,1241,3084
77.052,2969,160,1241,2969
77.158,3089,240,1201,3089
77.263,3009,240,1201,3009
77.369,3124,320,1161,3124
77.474,3009,200,1201,3009
77.580,3084,280,1161,3084
77.687,3009,240,1201,3009
77.793,2969,200,1241,2969
77.899,3440,280,1480,3440
78.004,3440,200,1600,3440
78.111,3560,240,1600,3560
78.217,3520,200,1600,3520
78.323,3600,280,1597,3600
78.428,3600,280,1597,3600
78.534,3205,200,1362,3205
78.639,3009,200,1241,3009
78.745,3124,280,1201,3124
78.850,3009,240,1161,3009
78.956,3124,320,1161,3124
79.061,3004,200,1201,3004
79.167,3124,280,1282,3124
79.272,3084,240,1241,3084
79.379,3084,200,1322,3084
79.486,3165,320,1201,3165
79.592,3009,200,1241,3009
79.697,3124,280,1161,3124
79.803,3049,240,1201,3049
79.908,3049,280,1201,3049
80.014,3049,240,1201,3049
80.120,2969,200,1201,2969
80.225,3165,320,1161,3165
80.332,3009,200,1241,3009
80.437,3124,280,1161,3124
80.543,3049,240,1201,3049
80.648,2969,240,1201,2969
80.754,3044,240,1201,3044
80.859,3009,200,1201,3009
80.965,3165,320,1161,3165
81.070,3009,200,1201,3009
81.176,3084,280,1161,3084
81.281,3044,240,1201,3044
81.386,3009,200,1201,3009
81.492,3084,280,1201,3084
81.598,3009,240,1161,3009
81.704,3165,320,1161,3165
81.810,3009,200,1201,3009
81.916,3089,280,1201,3089
82.021,3009,240,1201,3009
82.127,3009,240,1201,3009
82.233,3084,280,1201,3084
82.338,3049,240,1201,3049
82.444,3124,320,1161,3124
82.549,3009,200,1201,3009
82.655,3044,280,1161,3044
82.760,3009,200,1201,3009
82.866,3009,240,1201,3009
82.971,3165,280,1161,3165
83.078,3049,240,1201,3049
83.183,3124,320,1161,3124
83.290,3009,200,1241,3009
83.396,3049,240,1201,3049
83.502,3009,200,1241,3009
83.608,3245,240,1360,3245
83.713,3165,320,1201,3165
83.819,3084,200,1282,3084
83.925,3124,320,1161,3124
84.031,3044,240,1201,3044
84.136,3009,240,1201,3009
84.245,3009,240,1161,3009
84.352,3044,240,1201,3044
84.459,3165,320,1161,3165
84.564,2969,200,1201,2969
84.671,3124,280,1161,3124
84.777,3089,240,1241,3089
84.883,3049,240,1201,3049
84.988,3049,240,1201,3049
85.094,3044,240,1201,3044
85.201,3165,320,1161,3165
85.307,3009,200,1241,3009
85.413,3124,320,1161,3124
85.518,3009,240,1201,3009
85.624,3044,240,1201,3044
85.730,3044,240,1201,3044
85.835,3044,240,1201,3044
85.941,3205,320,1161,3205
86.047,3009,200,1201,3009
86.153,3205,280,1240,3205
86.258,3049,240,1241,3049
86.364,2969,160,1241,2969
86.470,3084,240,1201,3084
86.579,3365,280,1400,3365
86.685,3205,320,1201,3205
86.792,3044,200,1241,3044
86.898,3044,240,1161,3044
87.005,3009,200,1201,3009
87.111,2969,200,1241,2969
87.217,3124,280,1201,3124
87.322,3009,280,1161,3009
87.428,3124,320,1161,3124
87.534,3009,240,1201,3009
87.641,3044,240,1201,3044
87.746,3049,200,1201,3049
87.852,2969,200,1201,2969
87.958,3124,320,1161,3124
88.063,2969,240,1161,2969
88.169,3124,320,1161,3124
88.274,3009,240,1201,3009
88.380,3044,240,1161,3044
88.486,3044,240,1201,3044
88.592,3084,200,1282,3084
88.698,3205,320,1160,3205
88.803,3084,200,1322,3084
88.908,3124,320,1161,3124
89.014,3084,240,1201,3084
89.120,2969,160,1201,2969
89.225,3084,240,1201,3084
89.331,3009,200,1201,3009
89.436,3165,320,1161,3165
89.542,3009,200,1241,3009
89.647,3089,280,1161,3089
89.753,3009,240,1161,3009
89.859,2969,200,1201,2969
89.964,3084,280,1201,3084
90.070,3044,240,1201,3044
90.175,3124,320,1161,3124
90.281,3009,200,1201,3009
90.386,3084,280,1161,3084
90.492,3009,200,1201,3009
90.597,2969,200,1201,2969
90.703,3124,280,1201,3124
90.809,3004,240,1161,3004
90.915,3124,320,1161,3124
91.020,3044,240,1201,3044
91.126,3205,240,1320,3205
91.231,3044,240,1201,3044
91.337,3044,200,1282,3044
91.442,3245,320,1200,3245
91.548,3009,200,1241,3009
91.653,3124,280,1161,3124
91.759,3044,240,1201,3044
91.864,3009,200,1201,3009
91.970,3084,240,1201,3084
92.075,3004,240,1201,3004
92.181,3124,320,1121,3124
92.287,3009,200,1241,3009
92.392,3124,280,1161,3124
92.499,3044,240,1201,3044
92.604,3009,200,1201,3009
92.710,3084,280,1201,3084
92.815,2969,240,1161,2969
92.921,3124,320,1121,3124
93.027,3009,200,1201,3009
93.132,3084,280,1161,3084
93.237,3009,240,1201,3009
