t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
45.762,2969,0,1442,2969
45.869,3044,0,1562,3044
45.974,3009,0,1482,3009
46.080,3044,0,1522,3044
46.186,2969,0,1442,2969
46.293,2969,0,1442,2969
46.399,2969,0,1442,2969
46.504,2969,0,1442,2969
46.610,2969,0,1442,2969
46.716,2969,0,1442,2969
46.822,2969,0,1442,2969
46.928,2969,0,1442,2969
47.034,2969,0,1442,2969
47.140,2969,0,1442,2969
47.246,2969,0,1442,2969
47.352,2969,0,1442,2969
47.458,2929,0,1442,2929
47.564,2969,0,1442,2969
47.669,2969,0,1442,2969
47.775,2969,0,1482,2969
47.881,2969,0,1482,2969
47.987,2969,0,1442,2969
48.093,2969,0,1442,2969
48.199,2969,0,1442,2969
48.305,3004,0,1482,3004
48.410,3124,0,1562,3124
48.516,3009,0,1482,3009
48.622,3009,0,1482,3009
48.728,3044,0,1482,3044
48.834,2969,0,1442,2969
48.940,2969,0,1442,2969
49.046,2969,0,1442,2969
49.152,2969,0,1442,2969
49.258,2969,0,1442,2969
49.364,2969,0,1442,2969
49.470,2969,0,1442,2969
49.575,2969,0,1442,2969
49.681,2969,0,1442,2969
49.787,2969,0,1442,2969
49.893,2969,0,1442,2969
49.999,2969,0,1442,2969
50.105,2969,0,1442,2969
50.211,2969,0,1442,2969
50.317,2969,0,1442,2969
50.423,2969,0,1442,2969
50.529,2969,0,1442,2969
50.635,2969,0,1442,2969
50.741,2969,0,1442,2969
50.847,2969,0,1442,2969
50.953,2969,0,1442,2969
51.059,2969,0,1442,2969
51.165,2969,0,1442,2969
51.270,2969,0,1442,2969
51.376,2969,0,1442,2969
51.482,2969,0,1442,2969
51.588,2969,0,1442,2969
51.694,2969,0,1442,2969
51.800,2969,0,1442,2969
51.906,2969,0,1442,2969
52.012,2969,0,1442,2969
52.118,2969,0,1442,2969
52.224,2969,0,1442,2969
52.329,2969,0,1442,2969
52.435,2969,0,1442,2969
52.541,2969,0,1442,2969
52.647,2929,0,1442,2929
52.753,3009,0,1482,3009
52.859,3044,0,1522,3044
52.965,3165,0,1642,3165
53.071,3009,0,1442,3009
53.177,3009,0,1442,3009
53.283,3165,0,1600,3165
53.389,3009,0,1482,3009
53.494,2969,0,1442,2969
53.600,2969,0,1442,2969
53.706,2969,0,1442,2969
53.812,2969,0,1442,2969
53.918,2969,0,1442,2969
54.024,2969,0,1442,2969
54.130,2969,0,1442,2969
54.236,2969,0,1442,2969
54.342,2969,0,1442,2969
54.447,2969,0,1442,2969
54.553,2969,0,1442,2969
54.659,2969,0,1442,2969
54.765,2969,0,1442,2969
54.871,2969,0,1442,2969
54.977,2969,0,1442,2969
55.083,2969,0,1442,2969
55.189,2969,0,1442,2969
55.295,3165,0,1640,3165
55.400,3004,0,1442,3004
55.506,3049,0,1522,3049
55.612,2969,0,1482,2969
55.718,3009,0,1442,3009
55.824,2969,0,1442,2969
55.930,2969,0,1442,2969
56.036,2969,0,1442,2969
56.142,2969,0,1442,2969
56.248,2969,0,1442,2969
56.354,2969,0,1442,2969
56.459,2969,0,1442,2969
56.565,2969,0,1442,2969
56.671,2969,0,1442,2969
56.777,2969,0,1442,2969
56.883,2969,0,1442,2969
56.989,2969,0,1442,2969
57.095,2969,0,1442,2969
57.201,2969,0,1442,2969
57.306,2969,0,1442,2969
57.412,2969,0,1442,2969
57.518,2969,0,1442,2969
57.624,2969,0,1442,2969
57.730,2969,0,1442,2969
57.836,2969,0,1442,2969
57.942,2969,0,1442,2969
58.048,2969,0,1442,2969
58.154,2969,0,1442,2969
58.260,2969,0,1442,2969
58.366,2969,0,1442,2969
58.471,2969,0,1442,2969
58.577,2969,0,1442,2969
58.683,2969,0,1442,2969
58.789,2969,0,1442,2969
58.895,2969,0,1442,2969
59.001,3124,0,1602,3124
59.107,3009,0,1482,3009
59.213,3165,0,1680,3165
59.319,2969,0,1442,2969
59.425,2969,0,1442,2969
59.530,3044,0,1482,3044
59.636,3004,0,1482,3004
59.742,3124,0,1562,3124
59.848,2969,0,1442,2969
59.954,3004,0,1482,3004
60.060,3044,0,1482,3044
60.166,2964,0,1442,2964
60.272,2969,0,1442,2969
60.377,2969,0,1442,2969
60.483,2969,0,1442,2969
60.589,2969,0,1442,2969
60.695,2969,0,1442,2969
60.801,2969,0,1442,2969
60.907,2969,0,1442,2969
61.013,2969,0,1442,2969
61.119,2969,0,1442,2969
61.225,2969,0,1442,2969
61.330,2969,0,1442,2969
61.436,2969,0,1442,2969
61.542,2969,0,1442,2969
61.648,2929,0,1442,2929
61.754,2969,0,1442,2969
61.860,2969,0,1442,2969
61.966,2969,0,1442,2969
62.072,2969,0,1442,2969
62.178,2969,0,1442,2969
62.284,2969,0,1442,2969
62.389,2969,0,1442,2969
62.496,2969,0,1442,2969
62.602,2969,0,1442,2969
62.708,2969,0,1442,2969
62.813,2969,0,1442,2969
62.919,2969,0,1442,2969
63.025,2969,0,1442,2969
63.131,2969,0,1442,2969
63.237,2969,0,1442,2969
63.343,2969,0,1442,2969
