t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
37.716,2929,0,1442,2929
37.822,2929,0,1402,2929
37.928,2929,0,1442,2929
38.034,2969,0,1442,2969
38.140,3009,0,1442,3009
38.246,3044,0,1522,3044
38.352,2969,0,1442,2969
38.458,3009,0,1442,3009
38.564,2969,0,1442,2969
38.670,2969,0,1442,2969
38.776,2929,0,1442,2929
38.882,2929,0,1442,2929
38.988,2929,0,1442,2929
39.094,2929,0,1402,2929
39.200,2969,0,1442,2969
39.305,2969,0,1442,2969
39.411,2969,0,1402,2969
39.517,2929,0,1402,2929
39.623,2969,0,1442,2969
39.729,2969,0,1442,2969
39.835,2929,0,1402,2929
39.941,2929,0,1402,2929
40.047,2969,0,1442,2969
40.153,3009,0,1442,3009
40.259,2969,0,1402,2969
40.364,2969,0,1402,2969
40.470,2969,0,1402,2969
40.576,2969,0,1442,2969
40.682,2969,0,1482,2969
40.788,3009,0,1442,3009
40.894,3084,0,1562,3084
41.000,2969,0,1442,2969
41.106,2969,0,1442,2969
41.212,2969,0,1402,2969
41.318,2969,0,1442,2969
41.424,3004,0,1482,3004
41.530,2969,0,1442,2969
41.636,2929,0,1402,2929
41.741,2969,0,1442,2969
41.847,2929,0,1442,2929
41.953,2929,0,1442,2929
42.059,2929,0,1402,2929
42.165,2969,0,1442,2969
42.271,2969,0,1442,2969
42.377,2929,0,1402,2929
42.483,2929,0,1402,2929
42.589,2969,0,1442,2969
42.695,2929,0,1442,2929
42.801,2929,0,1402,2929
42.907,2929,0,1442,2929
43.013,2929,0,1442,2929
43.119,2929,0,1442,2929
43.225,2929,0,1402,2929
43.331,2969,0,1442,2969
43.437,2969,0,1442,2969
43.543,2969,0,1402,2969
43.649,2929,0,1402,2929
43.755,2969,0,1442,2969
43.861,2969,0,1442,2969
43.967,2969,0,1402,2969
44.073,2929,0,1402,2929
44.179,2969,0,1442,2969
44.285,2969,0,1442,2969
44.391,2929,0,1402,2929
44.497,2929,0,1402,2929
44.602,2969,0,1442,2969
44.708,2929,0,1442,2929
44.814,2929,0,1442,2929
44.920,2929,0,1402,2929
45.026,2969,0,1442,2969
45.132,3165,0,1600,3165
45.238,2969,0,1442,2969
45.344,3009,0,1482,3009
45.449,3044,0,1482,3044
45.555,2969,0,1442,2969
45.661,2929,0,1402,2929
45.767,2929,0,1402,2929
45.873,2969,0,1442,2969
45.979,2969,0,1442,2969
46.085,2929,0,1402,2929
46.190,2969,0,1402,2969
46.296,2929,0,1442,2929
46.402,2969,0,1442,2969
46.508,2929,0,1442,2929
46.614,2929,0,1402,2929
46.720,2969,0,1442,2969
46.826,2929,0,1442,2929
46.932,2969,0,1402,2969
47.038,2969,0,1442,2969
47.144,2969,0,1402,2969
47.250,2969,0,1402,2969
47.356,2929,0,1402,2929
47.462,2969,0,1442,2969
47.568,2969,0,1442,2969
47.674,2929,0,1402,2929
